,Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score
3171,eb6fc324-f85b-4bfb-b712-0a3eceb0b9d7,want,21/1/21 8:39,GIF,soccer,positive,70
3172,eb6fc324-f85b-4bfb-b712-0a3eceb0b9d7,interested,11/10/20 22:44,GIF,soccer,positive,30
3173,eb6fc324-f85b-4bfb-b712-0a3eceb0b9d7,cherish,24/12/20 2:03,GIF,soccer,positive,70
3174,eb6fc324-f85b-4bfb-b712-0a3eceb0b9d7,disgust,21/8/20 17:43,GIF,soccer,negative,0
3175,b6c24086-becf-4615-801e-c3c298a8d4e2,worried,21/11/20 1:41,photo,travel,negative,12
3176,b6c24086-becf-4615-801e-c3c298a8d4e2,love,3/9/20 4:38,photo,travel,positive,65
3177,b6c24086-becf-4615-801e-c3c298a8d4e2,heart,25/12/20 17:12,photo,travel,positive,60
3178,b6c24086-becf-4615-801e-c3c298a8d4e2,disgust,4/11/20 1:35,photo,travel,negative,0
3179,b6c24086-becf-4615-801e-c3c298a8d4e2,hate,1/9/20 23:00,photo,travel,negative,5
3180,b6c24086-becf-4615-801e-c3c298a8d4e2,cherish,13/3/21 17:16,photo,travel,positive,70
3181,b6c24086-becf-4615-801e-c3c298a8d4e2,love,12/9/20 18:48,photo,travel,positive,65
3182,b6c24086-becf-4615-801e-c3c298a8d4e2,indifferent,29/8/20 16:14,photo,travel,neutral,20
3183,b6c24086-becf-4615-801e-c3c298a8d4e2,adore,10/6/21 2:55,photo,travel,positive,72
3184,b6c24086-becf-4615-801e-c3c298a8d4e2,adore,22/9/20 17:07,photo,travel,positive,72
3185,b6c24086-becf-4615-801e-c3c298a8d4e2,interested,14/8/20 4:59,photo,travel,positive,30
3186,b6c24086-becf-4615-801e-c3c298a8d4e2,interested,12/4/21 14:21,photo,travel,positive,30
3187,b6c24086-becf-4615-801e-c3c298a8d4e2,adore,8/10/20 8:42,photo,travel,positive,72
3188,b6c24086-becf-4615-801e-c3c298a8d4e2,disgust,23/5/21 19:58,photo,travel,negative,0
3189,b6c24086-becf-4615-801e-c3c298a8d4e2,love,31/5/21 4:03,photo,travel,positive,65
3190,b6c24086-becf-4615-801e-c3c298a8d4e2,like,17/9/20 18:00,photo,travel,positive,50
3191,b6c24086-becf-4615-801e-c3c298a8d4e2,heart,25/5/21 21:58,photo,travel,positive,60
3192,b6c24086-becf-4615-801e-c3c298a8d4e2,disgust,20/6/20 11:04,photo,travel,negative,0
3193,b6c24086-becf-4615-801e-c3c298a8d4e2,want,8/4/21 16:42,photo,travel,positive,70
3194,b6c24086-becf-4615-801e-c3c298a8d4e2,intrigued,30/4/21 22:41,photo,travel,positive,45
3195,b6c24086-becf-4615-801e-c3c298a8d4e2,intrigued,9/9/20 13:50,photo,travel,positive,45
3196,b6c24086-becf-4615-801e-c3c298a8d4e2,like,11/5/21 17:34,photo,travel,positive,50
3197,b6c24086-becf-4615-801e-c3c298a8d4e2,love,23/7/20 20:13,photo,travel,positive,65
3198,b6c24086-becf-4615-801e-c3c298a8d4e2,cherish,11/6/21 21:21,photo,travel,positive,70
3199,b6c24086-becf-4615-801e-c3c298a8d4e2,super love,17/8/20 3:37,photo,travel,positive,75
3200,b6c24086-becf-4615-801e-c3c298a8d4e2,adore,2/5/21 21:27,photo,travel,positive,72
3201,b6c24086-becf-4615-801e-c3c298a8d4e2,scared,27/4/21 23:31,photo,travel,negative,15
3202,b6c24086-becf-4615-801e-c3c298a8d4e2,scared,1/1/21 21:12,photo,travel,negative,15
3203,b6c24086-becf-4615-801e-c3c298a8d4e2,hate,28/7/20 11:01,photo,travel,negative,5
3204,b6c24086-becf-4615-801e-c3c298a8d4e2,adore,31/5/21 13:23,photo,travel,positive,72
3205,b6c24086-becf-4615-801e-c3c298a8d4e2,like,12/2/21 22:15,photo,travel,positive,50
3206,b6c24086-becf-4615-801e-c3c298a8d4e2,peeking,6/11/20 17:33,photo,travel,neutral,35
3207,b6c24086-becf-4615-801e-c3c298a8d4e2,interested,16/2/21 5:16,photo,travel,positive,30
3208,b6c24086-becf-4615-801e-c3c298a8d4e2,disgust,20/7/20 16:21,photo,travel,negative,0
3209,b6c24086-becf-4615-801e-c3c298a8d4e2,dislike,24/10/20 15:43,photo,travel,negative,10
3210,b6c24086-becf-4615-801e-c3c298a8d4e2,hate,9/3/21 13:47,photo,travel,negative,5
3211,1beeffff-f261-435f-a109-6fafe46669d4,love,28/9/20 2:42,photo,public speaking,positive,65
3212,1beeffff-f261-435f-a109-6fafe46669d4,disgust,24/1/21 3:47,photo,public speaking,negative,0
3213,1beeffff-f261-435f-a109-6fafe46669d4,hate,2/4/21 16:34,photo,public speaking,negative,5
3214,1beeffff-f261-435f-a109-6fafe46669d4,worried,12/2/21 23:28,photo,public speaking,negative,12
3215,1beeffff-f261-435f-a109-6fafe46669d4,worried,15/5/21 14:07,photo,public speaking,negative,12
3216,1beeffff-f261-435f-a109-6fafe46669d4,heart,23/12/20 14:23,photo,public speaking,positive,60
3217,1beeffff-f261-435f-a109-6fafe46669d4,adore,11/7/20 21:03,photo,public speaking,positive,72
3218,1beeffff-f261-435f-a109-6fafe46669d4,intrigued,9/4/21 23:38,photo,public speaking,positive,45
3219,1beeffff-f261-435f-a109-6fafe46669d4,intrigued,28/2/21 22:35,photo,public speaking,positive,45
3220,1beeffff-f261-435f-a109-6fafe46669d4,want,30/8/20 13:49,photo,public speaking,positive,70
3221,1beeffff-f261-435f-a109-6fafe46669d4,worried,19/6/20 19:44,photo,public speaking,negative,12
3222,1beeffff-f261-435f-a109-6fafe46669d4,dislike,8/12/20 18:01,photo,public speaking,negative,10
3223,1beeffff-f261-435f-a109-6fafe46669d4,peeking,9/11/20 13:29,photo,public speaking,neutral,35
3224,1beeffff-f261-435f-a109-6fafe46669d4,love,22/3/21 14:27,photo,public speaking,positive,65
3225,1beeffff-f261-435f-a109-6fafe46669d4,want,7/7/20 8:32,photo,public speaking,positive,70
3226,1beeffff-f261-435f-a109-6fafe46669d4,disgust,12/3/21 4:13,photo,public speaking,negative,0
3227,1beeffff-f261-435f-a109-6fafe46669d4,cherish,31/12/20 23:16,photo,public speaking,positive,70
3228,1beeffff-f261-435f-a109-6fafe46669d4,worried,14/4/21 23:05,photo,public speaking,negative,12
3229,1beeffff-f261-435f-a109-6fafe46669d4,hate,20/6/20 22:54,photo,public speaking,negative,5
3230,1beeffff-f261-435f-a109-6fafe46669d4,disgust,4/5/21 7:33,photo,public speaking,negative,0
3231,1beeffff-f261-435f-a109-6fafe46669d4,scared,5/2/21 9:09,photo,public speaking,negative,15
3232,1beeffff-f261-435f-a109-6fafe46669d4,dislike,23/5/21 21:17,photo,public speaking,negative,10
3233,1beeffff-f261-435f-a109-6fafe46669d4,like,15/2/21 13:11,photo,public speaking,positive,50
3234,1beeffff-f261-435f-a109-6fafe46669d4,love,19/2/21 0:25,photo,public speaking,positive,65
3235,1beeffff-f261-435f-a109-6fafe46669d4,peeking,18/1/21 1:28,photo,public speaking,neutral,35
3236,1beeffff-f261-435f-a109-6fafe46669d4,peeking,7/6/21 1:06,photo,public speaking,neutral,35
3237,1beeffff-f261-435f-a109-6fafe46669d4,super love,9/11/20 9:34,photo,public speaking,positive,75
3238,1beeffff-f261-435f-a109-6fafe46669d4,intrigued,17/5/21 22:23,photo,public speaking,positive,45
3239,1beeffff-f261-435f-a109-6fafe46669d4,worried,25/9/20 10:12,photo,public speaking,negative,12
3240,1beeffff-f261-435f-a109-6fafe46669d4,like,11/5/21 19:06,photo,public speaking,positive,50
3241,1beeffff-f261-435f-a109-6fafe46669d4,love,12/8/20 12:04,photo,public speaking,positive,65
3242,1beeffff-f261-435f-a109-6fafe46669d4,disgust,26/11/20 18:34,photo,public speaking,negative,0
3243,1beeffff-f261-435f-a109-6fafe46669d4,intrigued,4/6/21 22:13,photo,public speaking,positive,45
3244,1beeffff-f261-435f-a109-6fafe46669d4,want,5/7/20 16:09,photo,public speaking,positive,70
3245,1beeffff-f261-435f-a109-6fafe46669d4,dislike,3/6/21 13:25,photo,public speaking,negative,10
3246,1beeffff-f261-435f-a109-6fafe46669d4,super love,8/10/20 14:38,photo,public speaking,positive,75
3247,1beeffff-f261-435f-a109-6fafe46669d4,love,24/2/21 20:55,photo,public speaking,positive,65
3248,1beeffff-f261-435f-a109-6fafe46669d4,worried,27/3/21 12:24,photo,public speaking,negative,12
3249,1beeffff-f261-435f-a109-6fafe46669d4,hate,17/5/21 7:37,photo,public speaking,negative,5
3250,1beeffff-f261-435f-a109-6fafe46669d4,hate,3/9/20 17:37,photo,public speaking,negative,5
3251,61e6650c-5068-4575-9aee-4217ef3dbdb1,intrigued,8/8/20 7:52,GIF,tennis,positive,45
3252,61e6650c-5068-4575-9aee-4217ef3dbdb1,cherish,6/10/20 13:55,GIF,tennis,positive,70
3253,61e6650c-5068-4575-9aee-4217ef3dbdb1,adore,4/4/21 22:17,GIF,tennis,positive,72
3254,61e6650c-5068-4575-9aee-4217ef3dbdb1,like,18/5/21 6:46,GIF,tennis,positive,50
3255,61e6650c-5068-4575-9aee-4217ef3dbdb1,heart,11/1/21 12:55,GIF,tennis,positive,60
3256,61e6650c-5068-4575-9aee-4217ef3dbdb1,like,29/1/21 15:31,GIF,tennis,positive,50
3257,61e6650c-5068-4575-9aee-4217ef3dbdb1,worried,12/11/20 11:32,GIF,tennis,negative,12
3258,61e6650c-5068-4575-9aee-4217ef3dbdb1,want,20/8/20 12:02,GIF,tennis,positive,70
3259,61e6650c-5068-4575-9aee-4217ef3dbdb1,peeking,2/5/21 2:46,GIF,tennis,neutral,35
3260,61e6650c-5068-4575-9aee-4217ef3dbdb1,worried,16/5/21 17:00,GIF,tennis,negative,12
3261,61e6650c-5068-4575-9aee-4217ef3dbdb1,disgust,4/9/20 9:40,GIF,tennis,negative,0
3262,61e6650c-5068-4575-9aee-4217ef3dbdb1,love,21/6/20 7:21,GIF,tennis,positive,65
3263,61e6650c-5068-4575-9aee-4217ef3dbdb1,super love,26/11/20 3:20,GIF,tennis,positive,75
3264,61e6650c-5068-4575-9aee-4217ef3dbdb1,scared,25/5/21 2:00,GIF,tennis,negative,15
3265,61e6650c-5068-4575-9aee-4217ef3dbdb1,hate,20/11/20 12:31,GIF,tennis,negative,5
3266,61e6650c-5068-4575-9aee-4217ef3dbdb1,interested,27/3/21 21:38,GIF,tennis,positive,30
3267,61e6650c-5068-4575-9aee-4217ef3dbdb1,cherish,21/12/20 1:38,GIF,tennis,positive,70
3268,61e6650c-5068-4575-9aee-4217ef3dbdb1,adore,27/1/21 6:59,GIF,tennis,positive,72
3269,61e6650c-5068-4575-9aee-4217ef3dbdb1,super love,19/2/21 9:54,GIF,tennis,positive,75
3270,61e6650c-5068-4575-9aee-4217ef3dbdb1,scared,10/7/20 2:52,GIF,tennis,negative,15
3271,61e6650c-5068-4575-9aee-4217ef3dbdb1,worried,9/11/20 0:13,GIF,tennis,negative,12
3272,61e6650c-5068-4575-9aee-4217ef3dbdb1,scared,23/6/20 13:15,GIF,tennis,negative,15
3273,61e6650c-5068-4575-9aee-4217ef3dbdb1,interested,4/12/20 12:15,GIF,tennis,positive,30
3274,61e6650c-5068-4575-9aee-4217ef3dbdb1,hate,28/5/21 10:05,GIF,tennis,negative,5
3275,61e6650c-5068-4575-9aee-4217ef3dbdb1,want,25/8/20 12:14,GIF,tennis,positive,70
3276,61e6650c-5068-4575-9aee-4217ef3dbdb1,hate,25/8/20 0:49,GIF,tennis,negative,5
3277,61e6650c-5068-4575-9aee-4217ef3dbdb1,adore,3/11/20 10:46,GIF,tennis,positive,72
3278,61e6650c-5068-4575-9aee-4217ef3dbdb1,peeking,26/4/21 5:40,GIF,tennis,neutral,35
3279,61e6650c-5068-4575-9aee-4217ef3dbdb1,peeking,4/11/20 15:52,GIF,tennis,neutral,35
3280,61e6650c-5068-4575-9aee-4217ef3dbdb1,want,7/12/20 9:50,GIF,tennis,positive,70
3281,61e6650c-5068-4575-9aee-4217ef3dbdb1,adore,4/4/21 10:55,GIF,tennis,positive,72
3282,61e6650c-5068-4575-9aee-4217ef3dbdb1,heart,3/11/20 13:46,GIF,tennis,positive,60
3283,3a7f83a0-b9f9-44c1-a15d-656c4095e732,disgust,15/10/20 10:31,GIF,soccer,negative,0
3284,3a7f83a0-b9f9-44c1-a15d-656c4095e732,cherish,24/4/21 12:52,GIF,soccer,positive,70
3285,3a7f83a0-b9f9-44c1-a15d-656c4095e732,love,2/4/21 11:36,GIF,soccer,positive,65
3286,3a7f83a0-b9f9-44c1-a15d-656c4095e732,hate,4/5/21 17:02,GIF,soccer,negative,5
3287,2b6921de-e7f2-4e30-8feb-36bd41becaf0,scared,26/1/21 7:21,audio,travel,negative,15
3288,2b6921de-e7f2-4e30-8feb-36bd41becaf0,disgust,6/5/21 3:02,audio,travel,negative,0
3289,2b6921de-e7f2-4e30-8feb-36bd41becaf0,love,27/6/20 15:20,audio,travel,positive,65
3290,2b6921de-e7f2-4e30-8feb-36bd41becaf0,hate,10/3/21 4:34,audio,travel,negative,5
3291,2b6921de-e7f2-4e30-8feb-36bd41becaf0,love,9/12/20 13:11,audio,travel,positive,65
3292,2b6921de-e7f2-4e30-8feb-36bd41becaf0,dislike,1/12/20 13:05,audio,travel,negative,10
3293,2b6921de-e7f2-4e30-8feb-36bd41becaf0,scared,24/11/20 3:51,audio,travel,negative,15
3294,2b6921de-e7f2-4e30-8feb-36bd41becaf0,heart,15/12/20 20:39,audio,travel,positive,60
3295,2b6921de-e7f2-4e30-8feb-36bd41becaf0,hate,9/5/21 4:48,audio,travel,negative,5
3296,2b6921de-e7f2-4e30-8feb-36bd41becaf0,cherish,15/1/21 18:03,audio,travel,positive,70
3297,2b6921de-e7f2-4e30-8feb-36bd41becaf0,indifferent,17/6/21 20:03,audio,travel,neutral,20
3298,2b6921de-e7f2-4e30-8feb-36bd41becaf0,adore,4/11/20 10:30,audio,travel,positive,72
3299,2b6921de-e7f2-4e30-8feb-36bd41becaf0,adore,10/9/20 0:55,audio,travel,positive,72
3300,2b6921de-e7f2-4e30-8feb-36bd41becaf0,like,6/6/21 1:49,audio,travel,positive,50
3301,2b6921de-e7f2-4e30-8feb-36bd41becaf0,hate,9/2/21 17:26,audio,travel,negative,5
3302,2b6921de-e7f2-4e30-8feb-36bd41becaf0,super love,16/4/21 11:22,audio,travel,positive,75
3303,2b6921de-e7f2-4e30-8feb-36bd41becaf0,hate,18/9/20 14:32,audio,travel,negative,5
3304,2b6921de-e7f2-4e30-8feb-36bd41becaf0,like,20/2/21 14:12,audio,travel,positive,50
3305,2b6921de-e7f2-4e30-8feb-36bd41becaf0,like,14/8/20 5:25,audio,travel,positive,50
3306,2b6921de-e7f2-4e30-8feb-36bd41becaf0,cherish,14/4/21 3:55,audio,travel,positive,70
3307,2b6921de-e7f2-4e30-8feb-36bd41becaf0,dislike,18/10/20 22:46,audio,travel,negative,10
3308,b56a9e24-d0f2-4599-b893-c2889a15e1d6,heart,30/10/20 3:41,video,veganism,positive,60
3309,b56a9e24-d0f2-4599-b893-c2889a15e1d6,dislike,26/1/21 14:35,video,veganism,negative,10
3310,b56a9e24-d0f2-4599-b893-c2889a15e1d6,want,13/3/21 23:54,video,veganism,positive,70
3311,b56a9e24-d0f2-4599-b893-c2889a15e1d6,interested,12/3/21 20:47,video,veganism,positive,30
3312,b56a9e24-d0f2-4599-b893-c2889a15e1d6,worried,15/7/20 18:27,video,veganism,negative,12
3313,b56a9e24-d0f2-4599-b893-c2889a15e1d6,worried,26/7/20 22:20,video,veganism,negative,12
3314,b56a9e24-d0f2-4599-b893-c2889a15e1d6,heart,2/4/21 4:54,video,veganism,positive,60
3315,b56a9e24-d0f2-4599-b893-c2889a15e1d6,heart,16/5/21 9:09,video,veganism,positive,60
3316,b56a9e24-d0f2-4599-b893-c2889a15e1d6,worried,28/5/21 0:25,video,veganism,negative,12
3317,b56a9e24-d0f2-4599-b893-c2889a15e1d6,cherish,29/6/20 14:48,video,veganism,positive,70
3318,b56a9e24-d0f2-4599-b893-c2889a15e1d6,like,25/11/20 9:28,video,veganism,positive,50
3319,b56a9e24-d0f2-4599-b893-c2889a15e1d6,want,25/5/21 13:19,video,veganism,positive,70
3320,b56a9e24-d0f2-4599-b893-c2889a15e1d6,dislike,13/9/20 9:44,video,veganism,negative,10
3321,b56a9e24-d0f2-4599-b893-c2889a15e1d6,worried,11/4/21 17:19,video,veganism,negative,12
3322,b56a9e24-d0f2-4599-b893-c2889a15e1d6,super love,23/10/20 21:01,video,veganism,positive,75
3323,b56a9e24-d0f2-4599-b893-c2889a15e1d6,love,1/6/21 7:43,video,veganism,positive,65
3324,b56a9e24-d0f2-4599-b893-c2889a15e1d6,disgust,4/7/20 16:40,video,veganism,negative,0
3325,b56a9e24-d0f2-4599-b893-c2889a15e1d6,super love,24/7/20 11:03,video,veganism,positive,75
3326,b56a9e24-d0f2-4599-b893-c2889a15e1d6,scared,2/3/21 19:17,video,veganism,negative,15
3327,b56a9e24-d0f2-4599-b893-c2889a15e1d6,indifferent,16/12/20 20:26,video,veganism,neutral,20
3328,b56a9e24-d0f2-4599-b893-c2889a15e1d6,super love,20/4/21 12:13,video,veganism,positive,75
3329,b56a9e24-d0f2-4599-b893-c2889a15e1d6,peeking,25/8/20 4:46,video,veganism,neutral,35
3330,b56a9e24-d0f2-4599-b893-c2889a15e1d6,scared,7/12/20 15:19,video,veganism,negative,15
3331,b56a9e24-d0f2-4599-b893-c2889a15e1d6,peeking,14/12/20 22:00,video,veganism,neutral,35
3332,b56a9e24-d0f2-4599-b893-c2889a15e1d6,indifferent,16/8/20 16:14,video,veganism,neutral,20
3333,b56a9e24-d0f2-4599-b893-c2889a15e1d6,worried,20/9/20 11:43,video,veganism,negative,12
3334,b56a9e24-d0f2-4599-b893-c2889a15e1d6,worried,14/9/20 16:38,video,veganism,negative,12
3335,b56a9e24-d0f2-4599-b893-c2889a15e1d6,cherish,20/9/20 21:40,video,veganism,positive,70
3336,b56a9e24-d0f2-4599-b893-c2889a15e1d6,interested,31/10/20 18:17,video,veganism,positive,30
3337,b56a9e24-d0f2-4599-b893-c2889a15e1d6,interested,14/3/21 18:53,video,veganism,positive,30
3338,b56a9e24-d0f2-4599-b893-c2889a15e1d6,heart,15/1/21 21:13,video,veganism,positive,60
3339,b56a9e24-d0f2-4599-b893-c2889a15e1d6,scared,26/10/20 9:09,video,veganism,negative,15
3340,b56a9e24-d0f2-4599-b893-c2889a15e1d6,interested,9/7/20 14:53,video,veganism,positive,30
3341,b56a9e24-d0f2-4599-b893-c2889a15e1d6,cherish,22/8/20 18:11,video,veganism,positive,70
3342,b56a9e24-d0f2-4599-b893-c2889a15e1d6,peeking,10/9/20 19:30,video,veganism,neutral,35
3343,b56a9e24-d0f2-4599-b893-c2889a15e1d6,dislike,7/8/20 8:59,video,veganism,negative,10
3344,b56a9e24-d0f2-4599-b893-c2889a15e1d6,want,12/1/21 23:43,video,veganism,positive,70
3345,b56a9e24-d0f2-4599-b893-c2889a15e1d6,indifferent,3/6/21 9:25,video,veganism,neutral,20
3346,b56a9e24-d0f2-4599-b893-c2889a15e1d6,disgust,21/7/20 2:54,video,veganism,negative,0
3347,b56a9e24-d0f2-4599-b893-c2889a15e1d6,scared,19/4/21 18:18,video,veganism,negative,15
3348,b56a9e24-d0f2-4599-b893-c2889a15e1d6,worried,12/7/20 11:52,video,veganism,negative,12
3349,b56a9e24-d0f2-4599-b893-c2889a15e1d6,dislike,30/5/21 19:24,video,veganism,negative,10
3350,b56a9e24-d0f2-4599-b893-c2889a15e1d6,intrigued,29/10/20 2:29,video,veganism,positive,45
3351,b56a9e24-d0f2-4599-b893-c2889a15e1d6,dislike,30/6/20 13:41,video,veganism,negative,10
3352,d706b190-216c-4103-9107-fb7304766d68,interested,22/1/21 3:50,video,cooking,positive,30
3353,d706b190-216c-4103-9107-fb7304766d68,super love,17/2/21 0:09,video,cooking,positive,75
3354,d706b190-216c-4103-9107-fb7304766d68,dislike,24/6/20 9:34,video,cooking,negative,10
3355,d706b190-216c-4103-9107-fb7304766d68,peeking,7/6/21 5:14,video,cooking,neutral,35
3356,d706b190-216c-4103-9107-fb7304766d68,disgust,2/10/20 15:49,video,cooking,negative,0
3357,d706b190-216c-4103-9107-fb7304766d68,cherish,28/9/20 7:15,video,cooking,positive,70
3358,d706b190-216c-4103-9107-fb7304766d68,adore,20/5/21 20:38,video,cooking,positive,72
3359,d706b190-216c-4103-9107-fb7304766d68,love,2/10/20 20:47,video,cooking,positive,65
3360,d706b190-216c-4103-9107-fb7304766d68,like,23/1/21 2:03,video,cooking,positive,50
3361,d706b190-216c-4103-9107-fb7304766d68,like,20/1/21 10:25,video,cooking,positive,50
3362,d706b190-216c-4103-9107-fb7304766d68,hate,21/6/20 0:07,video,cooking,negative,5
3363,d706b190-216c-4103-9107-fb7304766d68,indifferent,22/10/20 6:53,video,cooking,neutral,20
3364,d706b190-216c-4103-9107-fb7304766d68,super love,14/3/21 4:49,video,cooking,positive,75
3365,d706b190-216c-4103-9107-fb7304766d68,super love,28/3/21 11:06,video,cooking,positive,75
3366,d706b190-216c-4103-9107-fb7304766d68,like,15/9/20 13:27,video,cooking,positive,50
3367,d706b190-216c-4103-9107-fb7304766d68,disgust,23/3/21 1:45,video,cooking,negative,0
3368,d706b190-216c-4103-9107-fb7304766d68,love,14/2/21 9:38,video,cooking,positive,65
3369,d706b190-216c-4103-9107-fb7304766d68,hate,29/9/20 11:10,video,cooking,negative,5
3370,d706b190-216c-4103-9107-fb7304766d68,adore,11/4/21 2:20,video,cooking,positive,72
3371,d706b190-216c-4103-9107-fb7304766d68,scared,21/10/20 5:37,video,cooking,negative,15
3372,d706b190-216c-4103-9107-fb7304766d68,adore,29/8/20 9:14,video,cooking,positive,72
3373,d706b190-216c-4103-9107-fb7304766d68,hate,27/6/20 10:28,video,cooking,negative,5
3374,d706b190-216c-4103-9107-fb7304766d68,cherish,12/2/21 17:15,video,cooking,positive,70
3375,d706b190-216c-4103-9107-fb7304766d68,disgust,23/4/21 13:53,video,cooking,negative,0
3376,d706b190-216c-4103-9107-fb7304766d68,worried,2/6/21 23:40,video,cooking,negative,12
3377,d706b190-216c-4103-9107-fb7304766d68,cherish,26/6/20 0:17,video,cooking,positive,70
3378,d706b190-216c-4103-9107-fb7304766d68,want,22/4/21 16:21,video,cooking,positive,70
3379,d706b190-216c-4103-9107-fb7304766d68,dislike,11/5/21 14:42,video,cooking,negative,10
3380,d706b190-216c-4103-9107-fb7304766d68,worried,6/2/21 11:43,video,cooking,negative,12
3381,d706b190-216c-4103-9107-fb7304766d68,heart,16/1/21 16:08,video,cooking,positive,60
3382,d706b190-216c-4103-9107-fb7304766d68,super love,5/5/21 2:58,video,cooking,positive,75
3383,d706b190-216c-4103-9107-fb7304766d68,love,28/11/20 23:02,video,cooking,positive,65
3384,d706b190-216c-4103-9107-fb7304766d68,hate,24/5/21 0:34,video,cooking,negative,5
3385,d706b190-216c-4103-9107-fb7304766d68,scared,20/4/21 23:22,video,cooking,negative,15
3386,d706b190-216c-4103-9107-fb7304766d68,interested,10/8/20 19:14,video,cooking,positive,30
3387,d706b190-216c-4103-9107-fb7304766d68,cherish,20/2/21 3:54,video,cooking,positive,70
3388,d706b190-216c-4103-9107-fb7304766d68,worried,1/7/20 22:04,video,cooking,negative,12
3389,d706b190-216c-4103-9107-fb7304766d68,cherish,25/7/20 10:04,video,cooking,positive,70
3390,d706b190-216c-4103-9107-fb7304766d68,adore,1/5/21 1:59,video,cooking,positive,72
3391,d706b190-216c-4103-9107-fb7304766d68,disgust,12/6/21 14:04,video,cooking,negative,0
3392,d706b190-216c-4103-9107-fb7304766d68,love,30/6/20 10:45,video,cooking,positive,65
3393,d706b190-216c-4103-9107-fb7304766d68,adore,4/11/20 0:06,video,cooking,positive,72
3394,d706b190-216c-4103-9107-fb7304766d68,intrigued,26/8/20 23:20,video,cooking,positive,45
3395,d706b190-216c-4103-9107-fb7304766d68,dislike,21/12/20 4:41,video,cooking,negative,10
3396,d706b190-216c-4103-9107-fb7304766d68,disgust,9/1/21 13:42,video,cooking,negative,0
3397,d706b190-216c-4103-9107-fb7304766d68,scared,1/4/21 16:21,video,cooking,negative,15
3398,d706b190-216c-4103-9107-fb7304766d68,love,21/9/20 22:16,video,cooking,positive,65
3399,d706b190-216c-4103-9107-fb7304766d68,intrigued,9/9/20 12:47,video,cooking,positive,45
3400,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,indifferent,12/5/21 5:24,audio,tennis,neutral,20
3401,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,worried,19/1/21 5:52,audio,tennis,negative,12
3402,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,indifferent,20/5/21 12:47,audio,tennis,neutral,20
3403,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,super love,21/6/20 20:56,audio,tennis,positive,75
3404,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,heart,1/7/20 18:27,audio,tennis,positive,60
3405,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,want,19/5/21 4:08,audio,tennis,positive,70
3406,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,cherish,16/1/21 1:45,audio,tennis,positive,70
3407,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,love,7/11/20 23:21,audio,tennis,positive,65
3408,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,dislike,4/4/21 16:50,audio,tennis,negative,10
3409,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,worried,23/4/21 0:11,audio,tennis,negative,12
3410,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,disgust,8/1/21 20:20,audio,tennis,negative,0
3411,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,super love,17/12/20 2:10,audio,tennis,positive,75
3412,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,worried,21/6/20 19:23,audio,tennis,negative,12
3413,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,worried,11/1/21 8:40,audio,tennis,negative,12
3414,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,heart,12/3/21 5:46,audio,tennis,positive,60
3415,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,peeking,12/9/20 0:42,audio,tennis,neutral,35
3416,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,indifferent,11/11/20 11:30,audio,tennis,neutral,20
3417,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,super love,3/3/21 6:13,audio,tennis,positive,75
3418,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,love,28/2/21 2:41,audio,tennis,positive,65
3419,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,want,6/2/21 0:30,audio,tennis,positive,70
3420,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,want,26/12/20 19:22,audio,tennis,positive,70
3421,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,disgust,13/4/21 5:12,audio,tennis,negative,0
3422,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,hate,25/10/20 19:24,audio,tennis,negative,5
3423,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,like,5/1/21 22:49,audio,tennis,positive,50
3424,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,scared,7/8/20 1:57,audio,tennis,negative,15
3425,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,dislike,11/7/20 8:10,audio,tennis,negative,10
3426,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,love,9/12/20 4:15,audio,tennis,positive,65
3427,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,peeking,21/1/21 6:51,audio,tennis,neutral,35
3428,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,indifferent,20/3/21 1:19,audio,tennis,neutral,20
